	DECLARANT	DECLARANT_ISO	PARTNER	PARTNER_ISO	PRODUCT_HS	FLOW	TRANSPORT_MODE	PERIOD	VALUE_IN_EUROS	QUANTITY_IN_KG
51504	1	FR	73	BY	130239	2	3	201852	11007	275
51505	1	FR	73	BY	13SSS2	2	3	201852	196145	3916
51506	1	FR	73	BY	13SSS2	2	4	201852	8418	860
51507	1	FR	73	BY	140490	1	3	201852	695	300
51508	1	FR	73	BY	151590	2	3	201852	12516	745
51509	1	FR	73	BY	160232	2	3	201852	187233	53346
51510	1	FR	73	BY	170260	2	1	201852	662	132
51511	1	FR	73	BY	170260	2	3	201852	662	132
51512	1	FR	73	BY	170290	2	1	201852	7364	10760
51513	1	FR	73	BY	170290	2	3	201852	15134	21062
51514	1	FR	73	BY	170490	2	1	201852	428	147
51515	1	FR	73	BY	170490	2	3	201852	9291	2577
51516	1	FR	73	BY	17SSS0	2	3	201852	27518	54500
51517	1	FR	73	BY	180690	2	0	201852	60	2
51518	1	FR	73	BY	180690	2	1	201852	20972	2747
51519	1	FR	73	BY	180690	2	3	201852	54940	7746
51520	1	FR	73	BY	190120	2	3	201852	4957	3400
51521	1	FR	73	BY	190190	2	3	201852	148	33
51522	1	FR	73	BY	190590	2	0	201852	30	2
51523	1	FR	73	BY	190590	2	3	201852	44565	16213
51524	1	FR	73	BY	200520	1	3	201852	4199	4080
51525	1	FR	73	BY	200599	1	3	201852	4177	5100
51526	1	FR	73	BY	200599	2	3	201852	2348	576
51527	1	FR	73	BY	200799	2	3	201852	60021	12912
51528	1	FR	73	BY	200820	2	1	201852	503	125
51529	1	FR	73	BY	200820	2	3	201852	3521	875
51530	1	FR	73	BY	200860	2	1	201852	503	127
51531	1	FR	73	BY	200860	2	3	201852	3416	862
51532	1	FR	73	BY	200870	2	3	201852	6497	1612
51533	1	FR	73	BY	200880	2	1	201852	1006	253
51534	1	FR	73	BY	200880	2	3	201852	13999	3545
51535	1	FR	73	BY	200897	2	1	201852	503	124
51536	1	FR	73	BY	200897	2	3	201852	21014	10390
51537	1	FR	73	BY	200899	2	1	201852	2683	672
51538	1	FR	73	BY	200899	2	3	201852	75663	18124
51539	1	FR	73	BY	200912	2	3	201852	7447	5264
51540	1	FR	73	BY	200931	2	3	201852	1598	280
51541	1	FR	73	BY	200939	2	3	201852	119099	23396
51542	1	FR	73	BY	200950	2	3	201852	5593	3793
51543	1	FR	73	BY	200961	2	3	201852	1341	778
51544	1	FR	73	BY	200971	2	3	201852	12296	7650
51545	1	FR	73	BY	200990	2	3	201852	94175	48986
51546	1	FR	73	BY	210220	2	3	201852	12602	3000
51547	1	FR	73	BY	210610	2	3	201852	106000	12000
51548	1	FR	73	BY	210690	2	1	201852	44932	13199
51549	1	FR	73	BY	210690	2	3	201852	685749	259014
51550	1	FR	73	BY	21SSS0	2	3	201852	205845	13790
51551	1	FR	73	BY	220210	2	1	201852	21	9
51552	1	FR	73	BY	220299	2	1	201852	21	9
51553	1	FR	73	BY	220299	2	3	201852	41295	27539
51554	1	FR	73	BY	220300	2	3	201852	163159	355675
51555	1	FR	73	BY	220300	2	4	201852	11	16
51556	1	FR	73	BY	220410	2	1	201852	1189304	33837
51557	1	FR	73	BY	220410	2	3	201852	124984	40728
51558	1	FR	73	BY	220421	2	0	201852	3759	236
51559	1	FR	73	BY	220421	2	1	201852	7308	492
51560	1	FR	73	BY	220421	2	3	201852	1975585	729201
51561	1	FR	73	BY	220429	2	3	201852	519789	549118
51562	1	FR	73	BY	220820	2	1	201852	4095640	86100
51563	1	FR	73	BY	220820	2	3	201852	448642	129035
51564	1	FR	73	BY	220830	2	1	201852	195101	6649
51565	1	FR	73	BY	220840	2	3	201852	30380	8030
51566	1	FR	73	BY	220850	2	3	201852	2217	913
51567	1	FR	73	BY	220860	1	3	201852	8456	5434
51568	1	FR	73	BY	220860	2	1	201852	304	20
51569	1	FR	73	BY	220890	2	3	201852	180000	22440
51570	1	FR	73	BY	230320	1	1	201852	662787	3140940
51571	1	FR	73	BY	230641	1	1	201852	2126524	8946140
51572	1	FR	73	BY	230910	2	3	201852	5243690	3945257
51573	1	FR	73	BY	230990	2	3	201852	238040	135120
51574	1	FR	73	BY	240130	1	0	201852	146373	799864
51575	1	FR	73	BY	240130	2	1	201852	137500	333890
51576	1	FR	73	BY	240391	2	3	201852	2073425	954000
51577	1	FR	73	BY	250100	2	3	201852	8085	1575
51578	1	FR	73	BY	251990	2	3	201852	21717	18350
51579	1	FR	73	BY	252620	2	3	201852	1204	260
51580	1	FR	73	BY	25SSS6	2	3	201852	45672	174300
51581	1	FR	73	BY	271019	2	3	201852	1087374	622569
51582	1	FR	73	BY	280461	1	4	201852	2768	10
51583	1	FR	73	BY	280700	2	3	201852	1285	331
51584	1	FR	73	BY	281520	2	3	201852	6460	2000
51585	1	FR	73	BY	281820	2	3	201852	121993	10426
51586	1	FR	73	BY	282110	2	3	201852	25497	603
51587	1	FR	73	BY	282300	2	3	201852	19841	380
51588	1	FR	73	BY	282510	1	3	201852	189900	80000
51589	1	FR	73	BY	282720	2	3	201852	21603	5218
51590	1	FR	73	BY	282731	2	1	201852	70132	583
51591	1	FR	73	BY	282731	2	3	201852	719633	6606
51592	1	FR	73	BY	284310	2	4	201852	3296	36
51593	1	FR	73	BY	284510	2	4	201852	3052	18
51594	1	FR	73	BY	284590	1	4	201852	1068	0
51595	1	FR	73	BY	284590	2	4	201852	118752	187
51596	1	FR	73	BY	285310	2	4	201852	43393	205
51597	1	FR	73	BY	28SSS5	2	2	201852	63291	170800
51598	1	FR	73	BY	28SSS5	2	3	201852	541489	805168
51599	1	FR	73	BY	290712	2	4	201852	18225	70
51600	1	FR	73	BY	291440	2	3	201852	48285	2475
51601	1	FR	73	BY	291529	2	3	201852	13	5
51602	1	FR	73	BY	291539	1	3	201852	1993	398
51603	1	FR	73	BY	291570	2	3	201852	31357	415
51604	1	FR	73	BY	291570	2	4	201852	30900	400
51605	1	FR	73	BY	291615	2	3	201852	505	165
51606	1	FR	73	BY	291619	2	3	201852	57204	7436
51607	1	FR	73	BY	291631	2	3	201852	24275	4146
51608	1	FR	73	BY	291814	2	3	201852	6	11
51609	1	FR	73	BY	291815	2	3	201852	11160	1560
51610	1	FR	73	BY	291816	2	3	201852	26473	32436
51611	1	FR	73	BY	291899	2	3	201852	12883	156
51612	1	FR	73	BY	291990	2	3	201852	506	27
51613	1	FR	73	BY	292249	2	3	201852	485	25
51614	1	FR	73	BY	292320	2	3	201852	1747	50
51615	1	FR	73	BY	292390	2	3	201852	57130	47200
51616	1	FR	73	BY	292419	2	3	201852	2170	1
51617	1	FR	73	BY	292511	2	3	201852	11372	1223
51618	1	FR	73	BY	292690	1	1	201852	471001	328200
51619	1	FR	73	BY	292990	2	3	201852	704	50
51620	1	FR	73	BY	293020	2	3	201852	4333	2275
51621	1	FR	73	BY	293090	2	3	201852	43700	18400
51622	1	FR	73	BY	293090	2	4	201852	1975	10
51623	1	FR	73	BY	293219	2	4	201852	4184	1
51624	1	FR	73	BY	293379	2	3	201852	3286	20
51625	1	FR	73	BY	293690	2	3	201852	189536	11080
51626	1	FR	73	BY	293890	2	3	201852	84503	614
51627	1	FR	73	BY	294000	2	3	201852	37130	20000
51628	1	FR	73	BY	29SSS5	2	3	201852	796919	623674
51629	1	FR	73	BY	300212	2	4	201852	774	2
51630	1	FR	73	BY	300215	2	3	201852	789	5
51631	1	FR	73	BY	300220	2	3	201852	40	0
51632	1	FR	73	BY	300220	2	4	201852	2661324	7126
51633	1	FR	73	BY	300230	2	3	201852	121275	443
51634	1	FR	73	BY	300230	2	4	201852	34212	134
51635	1	FR	73	BY	300290	2	1	201852	6432	23
51636	1	FR	73	BY	300290	2	4	201852	129799	667
51637	1	FR	73	BY	300410	2	3	201852	8820	150
51638	1	FR	73	BY	300420	2	3	201852	1680620	36753
51639	1	FR	73	BY	300449	2	4	201852	2545	15
51640	1	FR	73	BY	300450	2	3	201852	421598	2638
51641	1	FR	73	BY	300450	2	4	201852	81520	750
51642	1	FR	73	BY	300490	2	0	201852	23	1
51643	1	FR	73	BY	300490	2	3	201852	11328805	124984
51644	1	FR	73	BY	300490	2	4	201852	1621725	5264
51645	1	FR	73	BY	300590	2	4	201852	1504	20
51646	1	FR	73	BY	300640	2	3	201852	53958	670
51647	1	FR	73	BY	300640	2	4	201852	20387	116
51648	1	FR	73	BY	300670	2	4	201852	667	5
51649	1	FR	73	BY	310210	1	1	201852	2875390	9677794
51650	1	FR	73	BY	310280	1	1	201852	3041548	24778325
51651	1	FR	73	BY	310420	1	1	201852	2362905	9250580
51652	1	FR	73	BY	310520	1	1	201852	871088	2373000
51653	1	FR	73	BY	320210	2	3	201852	15840	8460
51654	1	FR	73	BY	320290	2	3	201852	38225	27650
51655	1	FR	73	BY	320300	2	3	201852	306658	53451
51656	1	FR	73	BY	320412	2	3	201852	26157	3159
51657	1	FR	73	BY	320417	2	3	201852	16014	527
51658	1	FR	73	BY	320500	2	3	201852	5357	61
51659	1	FR	73	BY	320611	2	3	201852	132996	6220
51660	1	FR	73	BY	320620	2	3	201852	928	5
51661	1	FR	73	BY	320810	2	3	201852	2079	124
51662	1	FR	73	BY	320820	1	3	201852	165	28
51663	1	FR	73	BY	320820	2	3	201852	5750	511
51664	1	FR	73	BY	320890	1	3	201852	209	67
51665	1	FR	73	BY	320890	2	3	201852	897955	197711
51666	1	FR	73	BY	320990	2	3	201852	5873	1870
51667	1	FR	73	BY	321000	2	3	201852	2263	840
51668	1	FR	73	BY	321210	2	3	201852	10	1
51669	1	FR	73	BY	321290	2	3	201852	57090	2319
51670	1	FR	73	BY	321290	2	4	201852	5	2
51671	1	FR	73	BY	321310	2	3	201852	362	45
51672	1	FR	73	BY	321410	2	3	201852	68628	23397
51673	1	FR	73	BY	321490	1	3	201852	331	56
51674	1	FR	73	BY	321519	2	4	201852	7204	92
51675	1	FR	73	BY	321590	2	3	201852	10569	261
51676	1	FR	73	BY	32SSS5	2	3	201852	34862	922
51677	1	FR	73	BY	330190	2	3	201852	2774	150
51678	1	FR	73	BY	330210	2	3	201852	5839411	479605
51679	1	FR	73	BY	330210	2	4	201852	6498	485
51680	1	FR	73	BY	330290	2	1	201852	35305	1000
51681	1	FR	73	BY	330290	2	3	201852	738254	32675
51682	1	FR	73	BY	330290	2	4	201852	12369	415
51683	1	FR	73	BY	330300	2	3	201852	581518	18207
51684	1	FR	73	BY	330300	2	4	201852	249	5
51685	1	FR	73	BY	330410	2	3	201852	81940	176
51686	1	FR	73	BY	330420	2	3	201852	88444	202
51687	1	FR	73	BY	330420	2	4	201852	15327	179
51688	1	FR	73	BY	330430	2	3	201852	23916	325
51689	1	FR	73	BY	330430	2	4	201852	4050	42
51690	1	FR	73	BY	330491	2	3	201852	25528	79
51691	1	FR	73	BY	330499	2	0	201852	69	2
51692	1	FR	73	BY	330499	2	1	201852	3652	25
51693	1	FR	73	BY	330499	2	3	201852	2748482	124799
51694	1	FR	73	BY	330499	2	4	201852	445195	9964
51695	1	FR	73	BY	330510	2	3	201852	128436	33818
51696	1	FR	73	BY	330590	2	3	201852	125840	9409
51697	1	FR	73	BY	330690	2	4	201852	5543	75
51698	1	FR	73	BY	330710	2	3	201852	23082	2053
51699	1	FR	73	BY	330720	2	3	201852	46458	3053
51700	1	FR	73	BY	330790	2	3	201852	3119	342
51701	1	FR	73	BY	340111	2	3	201852	26968	3670
51702	1	FR	73	BY	340119	2	3	201852	3585	217
51703	1	FR	73	BY	340120	2	3	201852	3650	954
51704	1	FR	73	BY	340130	2	3	201852	302476	84899
51705	1	FR	73	BY	340211	2	3	201852	38395	29940
51706	1	FR	73	BY	340212	2	3	201852	7429	460
51707	1	FR	73	BY	340213	2	3	201852	347032	95990
51708	1	FR	73	BY	340213	2	4	201852	454	50
51709	1	FR	73	BY	340219	2	3	201852	22822	16772
51710	1	FR	73	BY	340220	2	3	201852	701	2
51711	1	FR	73	BY	340220	2	4	201852	368	0
51712	1	FR	73	BY	340290	2	1	201852	9070	6376
51713	1	FR	73	BY	340290	2	3	201852	310312	161592
51714	1	FR	73	BY	340290	2	4	201852	40	0
51715	1	FR	73	BY	340311	2	3	201852	3834	2170
51716	1	FR	73	BY	340319	1	3	201852	123	10
51717	1	FR	73	BY	340319	2	3	201852	131107	42583
51718	1	FR	73	BY	340391	2	3	201852	1745	874
51719	1	FR	73	BY	340391	2	4	201852	2531	20
51720	1	FR	73	BY	340399	2	3	201852	81676	22189
51721	1	FR	73	BY	340399	2	4	201852	81	0
51722	1	FR	73	BY	340490	2	3	201852	5509	528
51723	1	FR	73	BY	340530	2	3	201852	1123	333
51724	1	FR	73	BY	340590	2	3	201852	33135	1282
51725	1	FR	73	BY	340600	2	1	201852	77	2
51726	1	FR	73	BY	350110	1	0	201852	47712	10000
51727	1	FR	73	BY	350290	2	3	201852	33800	10000
51728	1	FR	73	BY	350400	2	3	201852	1013337	84202
51729	1	FR	73	BY	350510	2	3	201852	9886	12600
51730	1	FR	73	BY	350691	2	3	201852	19143	3459
51731	1	FR	73	BY	350699	2	3	201852	6184	1760
51732	1	FR	73	BY	350790	2	3	201852	23099	1440
51733	1	FR	73	BY	350790	2	4	201852	195	2
51734	1	FR	73	BY	380210	2	3	201852	1343	24
51735	1	FR	73	BY	380862	2	3	201852	40862	2680
51736	1	FR	73	BY	380891	2	3	201852	660811	24980
51737	1	FR	73	BY	380892	1	0	201852	31982	605
51738	1	FR	73	BY	380892	2	3	201852	1650096	78325
51739	1	FR	73	BY	380893	2	3	201852	1908439	186529
51740	1	FR	73	BY	380894	2	3	201852	134	10
51741	1	FR	73	BY	380894	2	4	201852	154	1
51742	1	FR	73	BY	380993	2	3	201852	154725	127142
51743	1	FR	73	BY	381090	2	3	201852	1164	140
51744	1	FR	73	BY	381121	2	3	201852	152007	22640
51745	1	FR	73	BY	381190	2	3	201852	3845	120
51746	1	FR	73	BY	381400	1	3	201852	25	11
51747	1	FR	73	BY	381400	2	3	201852	8743	1571
51748	1	FR	73	BY	381590	2	3	201852	358	26
51749	1	FR	73	BY	381600	2	3	201852	25300	9000
51750	1	FR	73	BY	381800	1	4	201852	48802	110
51751	1	FR	73	BY	381900	2	3	201852	26711	5744
51752	1	FR	73	BY	382000	2	3	201852	23113	16252
51753	1	FR	73	BY	382100	2	3	201852	60397	1151
51754	1	FR	73	BY	382100	2	4	201852	9268	59
51755	1	FR	73	BY	382200	2	0	201852	440	0
51756	1	FR	73	BY	382200	2	3	201852	122043	22781
51757	1	FR	73	BY	382200	2	4	201852	246117	893
51758	1	FR	73	BY	382430	2	3	201852	193480	2855
51759	1	FR	73	BY	382484	2	3	201852	3850	140
51760	1	FR	73	BY	382499	1	4	201852	3423	129
51761	1	FR	73	BY	382499	2	3	201852	4774872	365551
51762	1	FR	73	BY	382499	2	4	201852	116677	1213
51763	1	FR	73	BY	382590	1	3	201852	3713	13356
51764	1	FR	73	BY	38SSS5	2	3	201852	53365	107800
51765	1	FR	73	BY	390110	2	3	201852	44688	58800
51766	1	FR	73	BY	390130	2	3	201852	12973	6875
51767	1	FR	73	BY	390190	2	3	201852	90430	27500
51768	1	FR	73	BY	390190	2	4	201852	10	3
51769	1	FR	73	BY	390311	2	3	201852	43733	24200
51770	1	FR	73	BY	390319	2	3	201852	364900	242000
51771	1	FR	73	BY	390390	2	1	201852	18300	23960
51772	1	FR	73	BY	390390	2	3	201852	1383463	1440725
51773	1	FR	73	BY	390422	1	4	201852	37	5
51774	1	FR	73	BY	390521	2	1	201852	115193	97240
51775	1	FR	73	BY	390521	2	3	201852	1868	480
51776	1	FR	73	BY	390529	2	3	201852	43190	22000
51777	1	FR	73	BY	390591	2	3	201852	13929	3780
51778	1	FR	73	BY	390690	2	1	201852	1693	1200
51779	1	FR	73	BY	390690	2	3	201852	1204083	624906
51780	1	FR	73	BY	390690	2	4	201852	3449	156
51781	1	FR	73	BY	390720	2	3	201852	674	200
51782	1	FR	73	BY	390730	1	3	201852	28	7
51783	1	FR	73	BY	390730	2	3	201852	25857	1300
51784	1	FR	73	BY	390810	2	3	201852	459451	33050
51785	1	FR	73	BY	390950	2	1	201852	15606	7600
51786	1	FR	73	BY	390950	2	3	201852	17063	3316
51787	1	FR	73	BY	391190	2	3	201852	52196	39453
51788	1	FR	73	BY	391390	2	3	201852	123920	1290
51789	1	FR	73	BY	391390	2	4	201852	828	30
51790	1	FR	73	BY	391610	2	3	201852	352	92
51791	1	FR	73	BY	391620	2	3	201852	24485	11008
51792	1	FR	73	BY	391690	1	3	201852	17	6
51793	1	FR	73	BY	391690	2	1	201852	4603	859
51794	1	FR	73	BY	391690	2	3	201852	31222	6658
51795	1	FR	73	BY	391723	2	3	201852	11415	5653
51796	1	FR	73	BY	391729	2	1	201852	122	18
51797	1	FR	73	BY	391729	2	3	201852	56	5
51798	1	FR	73	BY	391731	2	3	201852	3343	4
51799	1	FR	73	BY	391732	1	3	201852	101497	11132
51800	1	FR	73	BY	391732	1	4	201852	1393	19
51801	1	FR	73	BY	391732	2	3	201852	44359	12476
51802	1	FR	73	BY	391732	2	4	201852	68	0
51803	1	FR	73	BY	391733	2	4	201852	30	1
51804	1	FR	73	BY	391739	2	3	201852	3296	1273
51805	1	FR	73	BY	391740	2	3	201852	35569	4430
51806	1	FR	73	BY	391740	2	4	201852	4913	1
51807	1	FR	73	BY	391810	2	3	201852	59096	17342
51808	1	FR	73	BY	391890	2	1	201852	473	9
51809	1	FR	73	BY	391910	2	3	201852	6417	749
51810	1	FR	73	BY	391990	2	3	201852	11700	1612
51811	1	FR	73	BY	392010	2	3	201852	192506	12249
51812	1	FR	73	BY	392020	2	3	201852	208	24
51813	1	FR	73	BY	392049	1	4	201852	413	60
51814	1	FR	73	BY	392049	2	3	201852	52750	16505
51815	1	FR	73	BY	392061	2	3	201852	120	16
51816	1	FR	73	BY	392062	2	3	201852	11939	2277
51817	1	FR	73	BY	392069	2	3	201852	880	52
51818	1	FR	73	BY	392092	2	1	201852	3900	862
51819	1	FR	73	BY	392092	2	3	201852	15635	3039
51820	1	FR	73	BY	392099	2	1	201852	613	150
51821	1	FR	73	BY	392099	2	3	201852	8811	2499
51822	1	FR	73	BY	392113	2	1	201852	14197	693
51823	1	FR	73	BY	392113	2	3	201852	6062	336
51824	1	FR	73	BY	392113	2	4	201852	10929	396
51825	1	FR	73	BY	392119	2	3	201852	37950	8552
51826	1	FR	73	BY	392190	2	3	201852	735	20
51827	1	FR	73	BY	392190	2	4	201852	8	2
51828	1	FR	73	BY	392210	2	3	201852	2295	212
51829	1	FR	73	BY	392220	2	3	201852	118	5
51830	1	FR	73	BY	392290	2	3	201852	28	1
51831	1	FR	73	BY	392310	1	3	201852	7049	2491
51832	1	FR	73	BY	392310	1	4	201852	501	44
51833	1	FR	73	BY	392310	2	3	201852	19694	6978
51834	1	FR	73	BY	392310	2	4	201852	210	45
51835	1	FR	73	BY	392321	2	3	201852	50	17
51836	1	FR	73	BY	392329	1	0	201852	591	2
51837	1	FR	73	BY	392329	2	3	201852	3061	141
51838	1	FR	73	BY	392330	1	3	201852	29691	6846
51839	1	FR	73	BY	392330	2	3	201852	2906	66
51840	1	FR	73	BY	392330	2	4	201852	2	0
51841	1	FR	73	BY	392350	1	3	201852	245	7
51842	1	FR	73	BY	392350	2	1	201852	67	2
51843	1	FR	73	BY	392350	2	3	201852	2951	152
51844	1	FR	73	BY	392350	2	4	201852	11	0
51845	1	FR	73	BY	392410	2	1	201852	3050	154
51846	1	FR	73	BY	392410	2	3	201852	856	81
51847	1	FR	73	BY	392410	2	4	201852	22	0
51848	1	FR	73	BY	392490	1	3	201852	3500	123
51849	1	FR	73	BY	392490	2	1	201852	16	0
51850	1	FR	73	BY	392490	2	3	201852	16821	326
51851	1	FR	73	BY	392490	2	4	201852	835	6
51852	1	FR	73	BY	392510	1	3	201852	5726	2039
51853	1	FR	73	BY	392520	1	3	201852	1565	825
51854	1	FR	73	BY	392590	2	3	201852	11365	433
51855	1	FR	73	BY	392610	2	1	201852	430	42
51856	1	FR	73	BY	392610	2	3	201852	89007	14628
51857	1	FR	73	BY	392620	2	3	201852	149	1
51858	1	FR	73	BY	392630	1	3	201852	998	12
51859	1	FR	73	BY	392630	2	3	201852	900	13
51860	1	FR	73	BY	392640	2	1	201852	100	2
51861	1	FR	73	BY	392640	2	3	201852	13	262
51862	1	FR	73	BY	392690	1	3	201852	6396	115
51863	1	FR	73	BY	392690	1	4	201852	19916	258
51864	1	FR	73	BY	392690	1	5	201852	1885	5
51865	1	FR	73	BY	392690	2	1	201852	167	3
51866	1	FR	73	BY	392690	2	3	201852	192543	2183
51867	1	FR	73	BY	392690	2	4	201852	12176	190
51868	1	FR	73	BY	39SSS5	2	1	201852	30270	22200
51869	1	FR	73	BY	39SSS5	2	3	201852	568908	107282
51870	1	FR	73	BY	39SSS5	2	4	201852	1109	1
51871	1	FR	73	BY	400520	2	3	201852	690	65
51872	1	FR	73	BY	400821	1	3	201852	35777	32917
51873	1	FR	73	BY	400821	2	3	201852	72766	13978
51874	1	FR	73	BY	400829	2	4	201852	8886	4
51875	1	FR	73	BY	400911	2	3	201852	5390	106
51876	1	FR	73	BY	400921	1	3	201852	241812	41158
51877	1	FR	73	BY	400941	2	3	201852	62	0
51878	1	FR	73	BY	400942	2	3	201852	9129	93
51879	1	FR	73	BY	401031	2	3	201852	23016	1115
51880	1	FR	73	BY	401032	2	3	201852	62	0
51881	1	FR	73	BY	401035	2	3	201852	15684	550
51882	1	FR	73	BY	401039	2	3	201852	12783	269
51883	1	FR	73	BY	401519	2	3	201852	29517	2623
51884	1	FR	73	BY	401519	2	4	201852	1544	90
51885	1	FR	73	BY	401691	2	3	201852	775	111
51886	1	FR	73	BY	401692	2	3	201852	4788	824
51887	1	FR	73	BY	401693	1	3	201852	1121	600
51888	1	FR	73	BY	401693	2	3	201852	66027	1894
51889	1	FR	73	BY	401693	2	4	201852	45038	29
51890	1	FR	73	BY	401699	1	4	201852	224	12
51891	1	FR	73	BY	401699	2	1	201852	288	74
51892	1	FR	73	BY	401699	2	3	201852	544729	33516
51893	1	FR	73	BY	401699	2	4	201852	70045	28
51894	1	FR	73	BY	420100	1	0	201852	94	6
51895	1	FR	73	BY	420211	2	1	201852	831	6
51896	1	FR	73	BY	420212	2	1	201852	255	8
51897	1	FR	73	BY	420219	2	3	201852	1482	520
51898	1	FR	73	BY	420222	2	1	201852	378	6
51899	1	FR	73	BY	420222	2	3	201852	6152	259
51900	1	FR	73	BY	420231	2	1	201852	269	2
51901	1	FR	73	BY	420231	2	3	201852	679	4
51902	1	FR	73	BY	420232	2	3	201852	168	2
51903	1	FR	73	BY	420292	1	0	201852	93	0
51904	1	FR	73	BY	420292	2	1	201852	129	2
51905	1	FR	73	BY	420292	2	3	201852	63837	6868
51906	1	FR	73	BY	420299	2	4	201852	30	2
51907	1	FR	73	BY	420310	2	3	201852	4111	71
51908	1	FR	73	BY	420329	2	3	201852	49	1
51909	1	FR	73	BY	420330	2	3	201852	450	4
51910	1	FR	73	BY	430390	2	3	201852	4710	38
51911	1	FR	73	BY	440111	1	3	201852	57933	519025
51912	1	FR	73	BY	440321	1	3	201852	68116	214507
51913	1	FR	73	BY	440322	1	3	201852	305	1554
51914	1	FR	73	BY	440410	1	1	201852	8815	21540
51915	1	FR	73	BY	440410	1	3	201852	498618	2075583
51916	1	FR	73	BY	440500	1	3	201852	325	122
51917	1	FR	73	BY	440711	1	1	201852	180158	486529
51918	1	FR	73	BY	440711	1	3	201852	1933055	6438702
51919	1	FR	73	BY	440711	2	3	201852	8902	17445
51920	1	FR	73	BY	440712	1	3	201852	199871	577752
51921	1	FR	73	BY	440791	1	3	201852	225762	171942
51922	1	FR	73	BY	440890	1	3	201852	7116	1290
51923	1	FR	73	BY	440910	1	1	201852	8129	17960
51924	1	FR	73	BY	440910	1	3	201852	51151	119423
51925	1	FR	73	BY	440929	1	3	201852	3413	729
51926	1	FR	73	BY	441112	1	3	201852	76339	222350
51927	1	FR	73	BY	441192	2	3	201852	56539	67202
51928	1	FR	73	BY	441233	1	1	201852	11527	19701
51929	1	FR	73	BY	441233	1	3	201852	107151	166630
