	DECLARANT	DECLARANT_ISO	PARTNER	PARTNER_ISO	PRODUCT_HS	FLOW	TRANSPORT_MODE	PERIOD	VALUE_IN_EUROS	QUANTITY_IN_KG
89096	1	FR	73	BY	130190	2	3	202152	11270	158
89097	1	FR	73	BY	130219	1	3	202152	12624	6184
89098	1	FR	73	BY	130219	1	4	202152	6	0
89099	1	FR	73	BY	130239	2	3	202152	9431	276
89100	1	FR	73	BY	13SSS2	2	3	202152	315099	9442
89101	1	FR	73	BY	13SSS2	2	4	202152	19801	419
89102	1	FR	73	BY	140490	2	3	202152	1855	49
89103	1	FR	73	BY	150990	1	0	202152	3	0
89104	1	FR	73	BY	151530	2	3	202152	330	63
89105	1	FR	73	BY	151590	2	3	202152	7975	145
89106	1	FR	73	BY	160232	2	3	202152	64496	18564
89107	1	FR	73	BY	160412	1	3	202152	52429	14058
89108	1	FR	73	BY	170230	2	3	202152	2250	2250
89109	1	FR	73	BY	170260	2	3	202152	234	36
89110	1	FR	73	BY	170290	2	3	202152	17314	19461
89111	1	FR	73	BY	170410	1	0	202152	2	0
89112	1	FR	73	BY	170490	1	0	202152	636	65
89113	1	FR	73	BY	170490	2	3	202152	4355	550
89114	1	FR	73	BY	170490	2	4	202152	420	25
89115	1	FR	73	BY	180100	1	0	202152	3	4
89116	1	FR	73	BY	180100	2	3	202152	139	10
89117	1	FR	73	BY	180400	2	3	202152	550111	139987
89118	1	FR	73	BY	180500	1	0	202152	111	8
89119	1	FR	73	BY	180500	2	3	202152	468	28
89120	1	FR	73	BY	180620	2	3	202152	1079	72
89121	1	FR	73	BY	180632	2	0	202152	75	1
89122	1	FR	73	BY	180632	2	3	202152	2127	59
89123	1	FR	73	BY	180632	2	4	202152	32	1
89124	1	FR	73	BY	180690	1	0	202152	40	4
89125	1	FR	73	BY	180690	1	3	202152	90	0
89126	1	FR	73	BY	180690	2	1	202152	86218	11081
89127	1	FR	73	BY	180690	2	3	202152	69797	7760
89128	1	FR	73	BY	190120	1	0	202152	1	0
89129	1	FR	73	BY	190190	1	0	202152	1	0
89130	1	FR	73	BY	190190	2	3	202152	1933	416
89131	1	FR	73	BY	190219	1	0	202152	4	0
89132	1	FR	73	BY	190410	1	0	202152	53	4
89133	1	FR	73	BY	190490	1	0	202152	22	2
89134	1	FR	73	BY	190531	2	3	202152	11888	2245
89135	1	FR	73	BY	190590	1	0	202152	12	0
89136	1	FR	73	BY	190590	2	3	202152	100922	32224
89137	1	FR	73	BY	200490	1	0	202152	1	3
89138	1	FR	73	BY	200791	2	1	202152	690	222
89139	1	FR	73	BY	200799	1	0	202152	2574	273
89140	1	FR	73	BY	200799	2	1	202152	2430	666
89141	1	FR	73	BY	200819	2	3	202152	60	2
89142	1	FR	73	BY	200820	2	3	202152	8323	2004
89143	1	FR	73	BY	200899	2	3	202152	58300	8794
89144	1	FR	73	BY	200912	2	3	202152	15038	11025
89145	1	FR	73	BY	200919	2	3	202152	43945	6824
89146	1	FR	73	BY	200939	2	3	202152	91351	14704
89147	1	FR	73	BY	200950	2	3	202152	10251	7321
89148	1	FR	73	BY	200961	2	3	202152	2987	1554
89149	1	FR	73	BY	200969	2	3	202152	487	259
89150	1	FR	73	BY	200971	2	3	202152	16805	11476
89151	1	FR	73	BY	210111	2	3	202152	3825	45
89152	1	FR	73	BY	210210	2	3	202152	777	70
89153	1	FR	73	BY	210210	2	4	202152	102	5
89154	1	FR	73	BY	210220	2	3	202152	119666	26275
89155	1	FR	73	BY	210390	1	0	202152	1	0
89156	1	FR	73	BY	210420	1	0	202152	11	0
89157	1	FR	73	BY	210610	2	4	202152	31	14
89158	1	FR	73	BY	210690	1	0	202152	211	6
89159	1	FR	73	BY	210690	1	3	202152	340	1
89160	1	FR	73	BY	210690	2	3	202152	1659345	615173
89161	1	FR	73	BY	21SSS0	2	3	202152	446050	38695
89162	1	FR	73	BY	220299	2	3	202152	24310	13969
89163	1	FR	73	BY	220300	2	3	202152	42900	154814
89164	1	FR	73	BY	220410	1	4	202152	71	1
89165	1	FR	73	BY	220410	2	1	202152	558706	16065
89166	1	FR	73	BY	220410	2	3	202152	928877	245158
89167	1	FR	73	BY	220421	1	3	202152	14640	9000
89168	1	FR	73	BY	220421	1	4	202152	567	6
89169	1	FR	73	BY	220421	2	1	202152	4799	9355
89170	1	FR	73	BY	220421	2	3	202152	3498135	1535472
89171	1	FR	73	BY	220421	2	4	202152	493	6
89172	1	FR	73	BY	220429	2	3	202152	472525	567747
89173	1	FR	73	BY	220510	2	3	202152	1496	262
89174	1	FR	73	BY	220600	2	3	202152	3497	1488
89175	1	FR	73	BY	220820	2	1	202152	1989177	37917
89176	1	FR	73	BY	220820	2	3	202152	430583	97714
89177	1	FR	73	BY	220830	2	1	202152	166420	18805
89178	1	FR	73	BY	220830	2	3	202152	139534	14865
89179	1	FR	73	BY	220840	2	3	202152	23425	13874
89180	1	FR	73	BY	220850	2	3	202152	14299	8387
89181	1	FR	73	BY	220860	1	0	202152	4865	1852
89182	1	FR	73	BY	220860	1	3	202152	1272	477
89183	1	FR	73	BY	220860	2	1	202152	1355	94
89184	1	FR	73	BY	220860	2	3	202152	4764	3540
89185	1	FR	73	BY	220870	2	3	202152	5211	751
89186	1	FR	73	BY	220890	2	3	202152	10110	3453
89187	1	FR	73	BY	230400	1	1	202152	1957120	3196160
89188	1	FR	73	BY	230641	1	1	202152	2487263	9491847
89189	1	FR	73	BY	230800	2	3	202152	11070	11000
89190	1	FR	73	BY	230910	2	3	202152	1484360	824397
89191	1	FR	73	BY	230990	2	1	202152	2054	640
89192	1	FR	73	BY	230990	2	3	202152	14450	4000
89193	1	FR	73	BY	230990	2	4	202152	33	3
89194	1	FR	73	BY	240130	1	0	202152	87554	165195
89195	1	FR	73	BY	240391	2	3	202152	841324	432000
89196	1	FR	73	BY	250100	2	3	202152	3064	550
89197	1	FR	73	BY	250700	2	3	202152	13420	21600
89198	1	FR	73	BY	251320	2	3	202152	700	30
89199	1	FR	73	BY	252620	2	3	202152	3914	900
89200	1	FR	73	BY	253090	1	1	202152	306	60
89201	1	FR	73	BY	25SSS6	2	3	202152	26170	88200
89202	1	FR	73	BY	261610	2	4	202152	36108	26
89203	1	FR	73	BY	270730	2	3	202152	8466	10980
89204	1	FR	73	BY	271012	2	3	202152	10386	6485
89205	1	FR	73	BY	271019	2	1	202152	79542	38380
89206	1	FR	73	BY	271019	2	3	202152	2632410	1334619
89207	1	FR	73	BY	271220	2	3	202152	766	117
89208	1	FR	73	BY	281122	2	3	202152	9406	368
89209	1	FR	73	BY	281520	2	3	202152	17776	20000
89210	1	FR	73	BY	281810	2	3	202152	49300	38000
89211	1	FR	73	BY	281820	2	3	202152	7520	1360
89212	1	FR	73	BY	282110	2	3	202152	1470	64
89213	1	FR	73	BY	282510	1	3	202152	165600	80000
89214	1	FR	73	BY	282720	2	3	202152	82655	4883
89215	1	FR	73	BY	282731	2	3	202152	830317	28136
89216	1	FR	73	BY	283210	2	3	202152	233	40
89217	1	FR	73	BY	283220	2	3	202152	1200	1000
89218	1	FR	73	BY	283325	2	3	202152	491	185
89219	1	FR	73	BY	283421	1	3	202152	13402	21600
89220	1	FR	73	BY	283640	2	3	202152	11378	2455
89221	1	FR	73	BY	284310	2	4	202152	6446	22
89222	1	FR	73	BY	284510	2	4	202152	42117	170
89223	1	FR	73	BY	284590	2	4	202152	4773	7
89224	1	FR	73	BY	284700	2	2	202152	351517	891980
89225	1	FR	73	BY	284700	2	3	202152	403879	1532460
89226	1	FR	73	BY	290511	2	3	202152	46080	16667
89227	1	FR	73	BY	290539	2	3	202152	13397	3160
89228	1	FR	73	BY	290545	2	3	202152	107	1
89229	1	FR	73	BY	290712	2	4	202152	14326	50
89230	1	FR	73	BY	290919	2	4	202152	327	14
89231	1	FR	73	BY	291221	1	4	202152	37	0
89232	1	FR	73	BY	291419	2	3	202152	230	85
89233	1	FR	73	BY	291439	2	4	202152	4977	68
89234	1	FR	73	BY	291440	2	3	202152	15699	705
89235	1	FR	73	BY	291479	2	4	202152	158	0
89236	1	FR	73	BY	291539	2	3	202152	2568	217
89237	1	FR	73	BY	291570	2	3	202152	33253	415
89238	1	FR	73	BY	291570	2	4	202152	237	3
89239	1	FR	73	BY	291590	2	3	202152	256	25
89240	1	FR	73	BY	291619	2	3	202152	100675	6150
89241	1	FR	73	BY	291619	2	4	202152	790	3
89242	1	FR	73	BY	291620	2	4	202152	21	1
89243	1	FR	73	BY	291631	2	3	202152	359531	5051
89244	1	FR	73	BY	291634	2	4	202152	553	0
89245	1	FR	73	BY	291739	2	3	202152	6079	798
89246	1	FR	73	BY	291811	2	3	202152	189	10
89247	1	FR	73	BY	291814	2	3	202152	170	146
89248	1	FR	73	BY	291815	2	3	202152	8728	969
89249	1	FR	73	BY	291816	2	3	202152	11286	7982
89250	1	FR	73	BY	291819	2	3	202152	1419	579
89251	1	FR	73	BY	291899	2	3	202152	23033	363
89252	1	FR	73	BY	291899	2	4	202152	186	0
89253	1	FR	73	BY	291990	2	3	202152	6175	350
89254	1	FR	73	BY	292130	2	4	202152	188	0
89255	1	FR	73	BY	292159	2	4	202152	869	5
89256	1	FR	73	BY	292219	2	4	202152	237	3
89257	1	FR	73	BY	292249	2	3	202152	5225	1900
89258	1	FR	73	BY	292249	2	4	202152	149	0
89259	1	FR	73	BY	292250	2	4	202152	237	0
89260	1	FR	73	BY	292320	2	4	202152	158	2
89261	1	FR	73	BY	292419	2	3	202152	141720	20286
89262	1	FR	73	BY	292429	2	4	202152	806	15
89263	1	FR	73	BY	292511	2	3	202152	15644	1574
89264	1	FR	73	BY	292519	2	3	202152	30	1
89265	1	FR	73	BY	292690	1	1	202152	716383	586790
89266	1	FR	73	BY	292690	2	3	202152	40320	6033
89267	1	FR	73	BY	292690	2	4	202152	237	10
89268	1	FR	73	BY	292990	2	3	202152	2913	200
89269	1	FR	73	BY	293020	2	3	202152	13423	6600
89270	1	FR	73	BY	293040	2	3	202152	237900	100000
89271	1	FR	73	BY	293090	2	4	202152	869	13
89272	1	FR	73	BY	293220	2	4	202152	158	3
89273	1	FR	73	BY	293299	2	4	202152	10166	30
89274	1	FR	73	BY	293329	2	4	202152	869	20
89275	1	FR	73	BY	293339	2	4	202152	95	1
89276	1	FR	73	BY	293349	2	4	202152	3792	63
89277	1	FR	73	BY	293359	2	4	202152	2212	36
89278	1	FR	73	BY	293379	2	3	202152	14586	85
89279	1	FR	73	BY	293379	2	4	202152	553	25
89280	1	FR	73	BY	293391	2	4	202152	1580	0
89281	1	FR	73	BY	293399	2	4	202152	3950	74
89282	1	FR	73	BY	293410	2	4	202152	56	0
89283	1	FR	73	BY	293430	2	4	202152	590	10
89284	1	FR	73	BY	293499	1	4	202152	1409	0
89285	1	FR	73	BY	293499	2	4	202152	10425	91
89286	1	FR	73	BY	293590	2	4	202152	4984	47
89287	1	FR	73	BY	293621	2	4	202152	316	7
89288	1	FR	73	BY	293629	1	0	202152	272	25
89289	1	FR	73	BY	293629	2	3	202152	1320	50
89290	1	FR	73	BY	293629	2	4	202152	7347	125
89291	1	FR	73	BY	293690	1	0	202152	144	11
89292	1	FR	73	BY	293690	2	3	202152	167290	8645
89293	1	FR	73	BY	293711	2	4	202152	750	2
89294	1	FR	73	BY	293712	2	4	202152	5705	20
89295	1	FR	73	BY	293719	2	4	202152	1185	23
89296	1	FR	73	BY	293729	2	4	202152	869	24
89297	1	FR	73	BY	293750	2	4	202152	79	2
89298	1	FR	73	BY	293790	2	4	202152	10864	15
89299	1	FR	73	BY	293890	2	3	202152	48399	136
89300	1	FR	73	BY	293930	2	3	202152	91	2
89301	1	FR	73	BY	293969	2	4	202152	1422	14
89302	1	FR	73	BY	293979	2	4	202152	5925	116
89303	1	FR	73	BY	293980	2	4	202152	158	0
89304	1	FR	73	BY	294000	2	3	202152	1562	27
89305	1	FR	73	BY	294000	2	4	202152	703	0
89306	1	FR	73	BY	294110	2	4	202152	869	13
89307	1	FR	73	BY	294130	2	4	202152	1501	22
89308	1	FR	73	BY	294190	2	3	202152	93	1
89309	1	FR	73	BY	294190	2	4	202152	24885	278
89310	1	FR	73	BY	300120	2	4	202152	2528	21
89311	1	FR	73	BY	300190	2	4	202152	6368	73
89312	1	FR	73	BY	300212	2	4	202152	6131	57
89313	1	FR	73	BY	300215	2	3	202152	5001	48
89314	1	FR	73	BY	300215	2	4	202152	6098	56
89315	1	FR	73	BY	300220	2	4	202152	4857782	9522
89316	1	FR	73	BY	300230	2	3	202152	24996	135
89317	1	FR	73	BY	300230	2	4	202152	1500	10
89318	1	FR	73	BY	300290	1	4	202152	7775	99
89319	1	FR	73	BY	300290	2	1	202152	38497	153
89320	1	FR	73	BY	300290	2	4	202152	166416	868
89321	1	FR	73	BY	300390	2	4	202152	380	65
89322	1	FR	73	BY	300420	2	3	202152	35860	1125
89323	1	FR	73	BY	300450	2	4	202152	523684	2149
89324	1	FR	73	BY	300490	2	3	202152	11385826	84585
89325	1	FR	73	BY	300490	2	4	202152	1476032	3927
89326	1	FR	73	BY	300590	1	0	202152	33	0
89327	1	FR	73	BY	300650	1	0	202152	41	0
89328	1	FR	73	BY	300670	2	3	202152	2635	15
89329	1	FR	73	BY	300670	2	4	202152	114	1
89330	1	FR	73	BY	310210	1	1	202152	2451253	8959897
89331	1	FR	73	BY	310280	1	1	202152	9462079	60385429
89332	1	FR	73	BY	310420	1	1	202152	1587512	6255425
89333	1	FR	73	BY	310530	1	1	202152	32793	67040
89334	1	FR	73	BY	320210	2	3	202152	35044	17220
89335	1	FR	73	BY	320290	2	3	202152	533	326
89336	1	FR	73	BY	320300	2	3	202152	16788	375
89337	1	FR	73	BY	320412	2	3	202152	18813	1328
89338	1	FR	73	BY	320413	2	3	202152	2931	7
89339	1	FR	73	BY	320417	2	3	202152	5213	125
89340	1	FR	73	BY	320419	2	3	202152	438	1
89341	1	FR	73	BY	320500	2	3	202152	4422	226
89342	1	FR	73	BY	320611	2	3	202152	154142	6088
89343	1	FR	73	BY	320619	2	4	202152	49	5
89344	1	FR	73	BY	320620	2	3	202152	32	1
89345	1	FR	73	BY	320641	2	3	202152	1137	60
89346	1	FR	73	BY	320649	2	3	202152	55663	2622
89347	1	FR	73	BY	320649	2	4	202152	667	32
89348	1	FR	73	BY	320740	2	4	202152	1	0
89349	1	FR	73	BY	320820	2	3	202152	189527	15208
89350	1	FR	73	BY	320890	1	0	202152	21	3
89351	1	FR	73	BY	320890	2	3	202152	438109	129823
89352	1	FR	73	BY	320910	2	4	202152	151	24
89353	1	FR	73	BY	320990	2	3	202152	26938	2959
89354	1	FR	73	BY	321000	2	3	202152	16952	3850
89355	1	FR	73	BY	321290	2	3	202152	88115	7207
89356	1	FR	73	BY	321310	2	3	202152	222	25
89357	1	FR	73	BY	321390	2	3	202152	120	25
89358	1	FR	73	BY	321410	2	3	202152	58503	17326
89359	1	FR	73	BY	321410	2	4	202152	72	13
89360	1	FR	73	BY	321490	2	4	202152	293	2
89361	1	FR	73	BY	321519	2	3	202152	19	0
89362	1	FR	73	BY	321519	2	4	202152	10690	98
89363	1	FR	73	BY	321590	2	3	202152	140	1
89364	1	FR	73	BY	330129	1	4	202152	39	0
89365	1	FR	73	BY	330129	2	3	202152	8141	151
89366	1	FR	73	BY	330129	2	4	202152	95	1
89367	1	FR	73	BY	330190	1	0	202152	6	0
89368	1	FR	73	BY	330190	2	3	202152	435	26
89369	1	FR	73	BY	330210	1	3	202152	92	0
89370	1	FR	73	BY	330210	2	3	202152	7775099	459208
89371	1	FR	73	BY	330210	2	4	202152	7749	147
89372	1	FR	73	BY	330290	2	3	202152	641710	27385
89373	1	FR	73	BY	330300	1	0	202152	160	6
89374	1	FR	73	BY	330300	2	3	202152	931897	38271
89375	1	FR	73	BY	330300	2	4	202152	250	16
89376	1	FR	73	BY	330410	1	0	202152	2	0
89377	1	FR	73	BY	330410	2	3	202152	16860	27
89378	1	FR	73	BY	330420	1	0	202152	12	0
89379	1	FR	73	BY	330420	1	4	202152	3	0
89380	1	FR	73	BY	330420	2	3	202152	73746	332
89381	1	FR	73	BY	330430	2	3	202152	8955	95
89382	1	FR	73	BY	330491	1	4	202152	7	0
89383	1	FR	73	BY	330491	2	3	202152	19888	88
89384	1	FR	73	BY	330499	1	0	202152	877	67
89385	1	FR	73	BY	330499	1	3	202152	622	1
89386	1	FR	73	BY	330499	1	4	202152	3812	16
89387	1	FR	73	BY	330499	2	1	202152	24687	834
89388	1	FR	73	BY	330499	2	3	202152	2529754	135868
89389	1	FR	73	BY	330499	2	4	202152	315326	1615
89390	1	FR	73	BY	330510	1	0	202152	33	2
89391	1	FR	73	BY	330510	2	3	202152	245770	36681
89392	1	FR	73	BY	330530	1	0	202152	7	0
89393	1	FR	73	BY	330590	1	0	202152	138	19
89394	1	FR	73	BY	330590	1	4	202152	3	0
89395	1	FR	73	BY	330590	2	3	202152	122475	10092
89396	1	FR	73	BY	330590	2	4	202152	233	29
89397	1	FR	73	BY	330710	2	3	202152	2937	288
89398	1	FR	73	BY	330720	2	3	202152	30993	2494
89399	1	FR	73	BY	330720	2	4	202152	47	2
89400	1	FR	73	BY	330749	2	3	202152	139	0
89401	1	FR	73	BY	330749	2	4	202152	15055	296
89402	1	FR	73	BY	330790	2	3	202152	1774	134
89403	1	FR	73	BY	340111	2	3	202152	11412	925
89404	1	FR	73	BY	340120	1	0	202152	24	2
89405	1	FR	73	BY	340120	2	3	202152	296	280
89406	1	FR	73	BY	340130	2	3	202152	313383	82165
89407	1	FR	73	BY	340130	2	4	202152	40	3
89408	1	FR	73	BY	340211	2	3	202152	3448	748
89409	1	FR	73	BY	340212	2	3	202152	1165	100
89410	1	FR	73	BY	340213	2	1	202152	11538	2400
89411	1	FR	73	BY	340213	2	3	202152	284659	89271
89412	1	FR	73	BY	340213	2	4	202152	10	1
89413	1	FR	73	BY	340219	2	3	202152	2975	2400
89414	1	FR	73	BY	340220	1	4	202152	5	0
89415	1	FR	73	BY	340220	2	3	202152	36111	16144
89416	1	FR	73	BY	340220	2	4	202152	187	0
89417	1	FR	73	BY	340290	1	0	202152	2	0
89418	1	FR	73	BY	340290	2	3	202152	173641	87224
89419	1	FR	73	BY	340290	2	4	202152	33	1
89420	1	FR	73	BY	340311	2	3	202152	403	465
89421	1	FR	73	BY	340319	2	1	202152	401	90
89422	1	FR	73	BY	340319	2	3	202152	212059	60534
89423	1	FR	73	BY	340391	2	3	202152	444	253
89424	1	FR	73	BY	340399	2	3	202152	226062	81358
89425	1	FR	73	BY	340490	2	3	202152	11687	1065
89426	1	FR	73	BY	340530	2	3	202152	161	1
89427	1	FR	73	BY	340590	2	3	202152	16480	640
89428	1	FR	73	BY	340600	1	0	202152	31	3
89429	1	FR	73	BY	340600	2	3	202152	502	9
89430	1	FR	73	BY	350300	2	4	202152	493	116
89431	1	FR	73	BY	350400	2	1	202152	494200	37905
89432	1	FR	73	BY	350400	2	3	202152	517024	39610
89433	1	FR	73	BY	350610	2	3	202152	87	0
89434	1	FR	73	BY	350691	2	3	202152	61716	12620
89435	1	FR	73	BY	350699	1	0	202152	67	0
89436	1	FR	73	BY	350699	2	3	202152	206	21
89437	1	FR	73	BY	380510	1	1	202152	324266	227590
89438	1	FR	73	BY	380510	1	3	202152	261746	116020
89439	1	FR	73	BY	380862	2	3	202152	1191106	54672
89440	1	FR	73	BY	380862	2	4	202152	68	1
89441	1	FR	73	BY	380891	2	3	202152	2425799	68916
89442	1	FR	73	BY	380892	2	3	202152	11519370	445414
89443	1	FR	73	BY	380893	2	3	202152	14501119	442807
89444	1	FR	73	BY	380894	2	3	202152	914	27
89445	1	FR	73	BY	380993	2	3	202152	138440	65601
89446	1	FR	73	BY	381090	2	3	202152	6044	567
89447	1	FR	73	BY	381190	2	3	202152	12385	544
89448	1	FR	73	BY	381220	2	3	202152	81	26
89449	1	FR	73	BY	381511	2	3	202152	1468428	145500
89450	1	FR	73	BY	381512	2	3	202152	6719509	68707
89451	1	FR	73	BY	381519	2	3	202152	291208	22800
89452	1	FR	73	BY	381590	2	3	202152	265	12
89453	1	FR	73	BY	381800	1	4	202152	14403	33
89454	1	FR	73	BY	381900	2	3	202152	11398	2723
89455	1	FR	73	BY	382000	2	3	202152	39164	24805
89456	1	FR	73	BY	382100	2	3	202152	114114	1172
89457	1	FR	73	BY	382100	2	4	202152	43603	1737
89458	1	FR	73	BY	382200	1	4	202152	54	0
89459	1	FR	73	BY	382200	2	3	202152	99508	34490
89460	1	FR	73	BY	382200	2	4	202152	305197	1109
89461	1	FR	73	BY	382370	2	3	202152	3049	840
89462	1	FR	73	BY	382430	2	3	202152	168810	2496
89463	1	FR	73	BY	382460	2	3	202152	21084	41800
89464	1	FR	73	BY	382499	1	4	202152	9	0
89465	1	FR	73	BY	382499	2	3	202152	4496565	288456
89466	1	FR	73	BY	382499	2	4	202152	93327	788
89467	1	FR	73	BY	382590	1	3	202152	3824	21294
89468	1	FR	73	BY	390140	2	3	202152	516473	288750
89469	1	FR	73	BY	390190	2	3	202152	114190	33000
89470	1	FR	73	BY	390210	2	3	202152	250	26
89471	1	FR	73	BY	390220	2	3	202152	614	35
89472	1	FR	73	BY	390230	2	3	202152	97680	44000
89473	1	FR	73	BY	390319	2	3	202152	14500	11000
89474	1	FR	73	BY	390330	2	3	202152	150	1
89475	1	FR	73	BY	390390	2	3	202152	1603754	1506640
89476	1	FR	73	BY	390410	2	3	202152	407806	247500
89477	1	FR	73	BY	390422	2	3	202152	52680	13600
89478	1	FR	73	BY	390450	2	3	202152	441023	105000
89479	1	FR	73	BY	390519	2	3	202152	7320	3000
89480	1	FR	73	BY	390529	2	3	202152	251750	115000
89481	1	FR	73	BY	390591	2	3	202152	3586	840
89482	1	FR	73	BY	390599	2	3	202152	45	0
89483	1	FR	73	BY	390690	2	1	202152	8313	6050
89484	1	FR	73	BY	390690	2	3	202152	919264	403133
89485	1	FR	73	BY	390720	2	3	202152	8217	2394
89486	1	FR	73	BY	390799	2	3	202152	58376	15525
89487	1	FR	73	BY	390810	2	3	202152	180501	9680
89488	1	FR	73	BY	390950	1	0	202152	12	0
89489	1	FR	73	BY	390950	2	1	202152	18104	9000
89490	1	FR	73	BY	390950	2	3	202152	354836	68230
89491	1	FR	73	BY	391000	2	3	202152	952	225
89492	1	FR	73	BY	391190	2	3	202152	40733	36750
89493	1	FR	73	BY	391231	2	3	202152	12610	2800
89494	1	FR	73	BY	391390	2	3	202152	113783	3816
89495	1	FR	73	BY	391390	2	4	202152	402	20
89496	1	FR	73	BY	391400	2	4	202152	3149	9
89497	1	FR	73	BY	391620	2	3	202152	2034	123
89498	1	FR	73	BY	391690	2	3	202152	45911	4574
89499	1	FR	73	BY	391721	1	0	202152	5	0
89500	1	FR	73	BY	391729	2	3	202152	1085	82
89501	1	FR	73	BY	391731	2	3	202152	5886	3
89502	1	FR	73	BY	391731	2	4	202152	25	0
89503	1	FR	73	BY	391732	1	3	202152	106229	10864
89504	1	FR	73	BY	391732	2	3	202152	11515	2955
89505	1	FR	73	BY	391732	2	4	202152	571	0
89506	1	FR	73	BY	391733	2	3	202152	5818	37
89507	1	FR	73	BY	391739	2	3	202152	6654	1888
89508	1	FR	73	BY	391739	2	4	202152	7150	3
89509	1	FR	73	BY	391740	2	3	202152	146	4
89510	1	FR	73	BY	391740	2	4	202152	390	0
89511	1	FR	73	BY	391810	2	3	202152	96313	22761
89512	1	FR	73	BY	391910	1	3	202152	36	6
89513	1	FR	73	BY	391910	2	3	202152	403	11
89514	1	FR	73	BY	391990	1	0	202152	33	0
89515	1	FR	73	BY	391990	2	1	202152	132	0
89516	1	FR	73	BY	391990	2	3	202152	2473	1
89517	1	FR	73	BY	392010	1	4	202152	54	2
89518	1	FR	73	BY	392010	2	3	202152	8549	868
89519	1	FR	73	BY	392020	1	3	202152	37160	20994
89520	1	FR	73	BY	392020	2	3	202152	3739	695
